date,zone,population,temperature,rainfall,industrial_index,water_demand,month,day,dayofweek,year,water_demand_lag_1,water_demand_lag_7,water_demand_lag_14,temperature_lag_1,demand_roll_mean_7,demand_roll_std_7,month_sin,month_cos,dow_sin,dow_cos,day_sin,day_cos,zone_encoded,isolation_anomaly,residual,abs_residual,residual_anomaly,anomaly,anomaly_score,predicted,actual
2025-09-01,South Delhi,32000000.0,34.048346437280856,16.82910841194109,82.40393895823027,4818796783.350068,9,7,6,2025,4818283756.053094,4816187435.555891,4816032695.97333,33.51538672948291,4817327833.122333,1005398.2541332418,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,3,False,230688.17520713806,230688.17520713806,False,False,0.0858328720321147,4818476184.245246,4818706872.420453
2025-09-02,South Delhi,32000000.0,34.581306145078806,17.52761013917197,84.34409057985174,4819309810.647043,9,8,0,2025,4818796783.350068,4816209541.210543,4816054801.627981,34.048346437280856,4817770728.756119,1108265.6275996678,-1.0,-1.8369701987210297e-16,0.0,1.0,0.9987165071710528,-0.05064916883871264,3,False,-36370.65055179596,36370.65055179596,False,False,0.013532541890081537,4818667252.834271,4818630882.18372
2025-09-03,South Delhi,32000000.0,35.279393484730605,17.337746900422097,83.76993379159286,4819409110.300061,9,9,1,2025,4819309810.647043,4816231646.865194,4816076907.282633,34.581306145078806,4818224652.103957,1020025.5212835227,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204,3,False,-1601194.1565532684,1601194.1565532684,False,False,0.5957613259309962,4818953685.970788,4817352491.814235
2025-09-04,South Delhi,32000000.0,35.977480824382404,17.147883661672225,83.19577700333397,4819508409.95308,9,10,2,2025,4819409110.300061,4816744674.162169,4816099012.937284,35.279393484730605,4818619471.502658,876473.5580943816,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344,3,False,-1924565.5537223816,1924565.5537223816,False,False,0.7160791347096223,4817998666.932705,4816074101.378983
2025-09-05,South Delhi,32000000.0,36.675568164034196,16.958020422922353,82.6216202150751,4819607709.606098,9,11,3,2025,4819508409.95308,4817257701.459144,4816121118.591936,35.977480824382404,4818955186.952223,700297.346885011,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626,3,False,2764908.1473207474,2764908.1473207474,True,True,1.0287480360726777,4816560968.85204,4819325876.999361
2025-09-06,South Delhi,32000000.0,37.373655503685995,16.76815718417248,82.04746342681622,4819707009.259117,9,12,4,2025,4819607709.606098,4817770728.756119,4816143224.246588,36.675568164034196,4819231798.452651,511402.7036700351,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791,3,False,1358663.3479042053,1358663.3479042053,False,False,0.5055221281744212,4817346915.877787,4818705579.225691
2025-09-07,South Delhi,32000000.0,38.071742843337795,16.578293945422608,81.47330663855735,4819806308.912135,9,13,5,2025,4819707009.259117,4818283756.053094,4816165329.901239,37.373655503685995,4819449306.003943,333992.88528095005,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821,3,False,-599142.1879167557,599142.1879167557,False,False,0.22292471080636847,4818684423.5906105,4818085281.402694
2025-09-08,South Delhi,32000000.0,38.769830182989594,16.38843070667274,80.89914985029846,4819905608.565154,9,14,6,2025,4819806308.912135,4818796783.350068,4816187435.555891,38.071742843337795,4819607709.606099,214511.76727732216,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,3,False,-486977.3383808136,486977.3383808136,False,False,0.18119118385781413,4817951960.950962,4817464983.612581
2025-09-09,South Delhi,32000000.0,39.46791752264139,16.198567467922867,80.32499306203958,4820004908.218172,9,15,0,2025,4819905608.565154,4819309810.647043,4816209541.210543,38.769830182989594,4819707009.259116,214511.76727114164,-1.0,-1.8369701987210297e-16,0.0,1.0,0.10116832198743272,-0.994869323391895,3,False,562130.1356496811,562130.1356496811,False,False,0.20915352057074751,4817078205.3891735,4817640335.524823
2025-09-10,South Delhi,32000000.0,40.16600486229319,16.008704229172995,79.7508362737807,4820104207.871191,9,16,1,2025,4820004908.218172,4819409110.300061,4816231646.865194,39.46791752264139,4819806308.912135,214511.76726472197,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952,3,False,906838.6627168655,906838.6627168655,False,False,0.33741030211392603,4816908848.766129,4817815687.428845
2025-09-11,South Delhi,32000000.0,40.864092201944985,15.818840990423123,79.17667948552183,4820203507.524209,9,17,2,2025,4820104207.871191,4819508409.95308,4816744674.162169,40.16600486229319,4819905608.565154,214511.76725806322,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488,3,False,803593.0951185226,803593.0951185226,False,False,0.2989954003375587,4817187446.245969,4817991039.341087
2025-09-12,South Delhi,32000000.0,41.562179541596784,15.62897775167325,78.60252269726294,4820302807.177228,9,18,3,2025,4820203507.524209,4819607709.606098,4817257701.459144,40.864092201944985,4820004908.218172,214511.7672511653,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,3,False,495865.80804634094,495865.80804634094,False,False,0.18449834461140502,4817670525.4535055,4818166391.261552
2025-09-13,South Delhi,32000000.0,42.26026688124858,15.439114512923378,78.02836590900407,4820402106.830246,9,19,4,2025,4820302807.177228,4819707009.259117,4817770728.756119,41.562179541596784,4820104207.871191,214511.76724415703,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,3,False,750801.2206382751,750801.2206382751,False,False,0.2793529622172266,4817590941.936714,4818341743.157352
2025-09-14,South Delhi,32000000.0,42.118247727393104,15.392488862996881,78.31079998495194,4820377204.542146,9,20,5,2025,4820402106.830246,4819806308.912135,4818283756.053094,42.26026688124858,4820185764.389764,189435.53089671998,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,3,False,560321.4683113098,560321.4683113098,False,False,0.2084805640481009,4817956773.584842,4818517095.053153
2025-09-15,South Delhi,32000000.0,41.97622857353762,15.345863213070384,78.59323406089982,4820352302.254045,9,21,6,2025,4820377204.542146,4819905608.565154,4818796783.350068,42.118247727393104,4820249577.7738905,150586.3320523154,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,3,False,490766.9850292206,490766.9850292206,False,False,0.1826012095582107,4818317664.466724,4818808431.451754
2025-09-16,South Delhi,32000000.0,41.83420941968214,15.299237563143887,78.87566813684768,4820327399.965944,9,22,0,2025,4820352302.254045,4820004908.218172,4819309810.647043,41.97622857353762,4820295648.023573,105982.14247232962,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9680771188662041,-0.2506525322587213,3,False,492758.3063440323,492758.3063440323,False,False,0.18334212671807631,4818607009.609777,4819099767.9161215
2025-09-17,South Delhi,32000000.0,41.69219026582665,15.25261191321739,79.15810221279555,4820302497.677844,9,23,1,2025,4820327399.965944,4820104207.871191,4819409110.300061,41.83420941968214,4820323975.138808,64773.83055642098,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,3,False,533775.9871339798,533775.9871339798,False,False,0.19860370370673835,4818857328.327588,4819391104.314722
2025-09-18,South Delhi,32000000.0,41.550171111971174,15.205986263290894,79.44053628874343,4820277595.389743,9,24,2,2025,4820302497.677844,4820203507.524209,4819508409.95308,41.69219026582665,4820334559.119599,44774.22092826092,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9884683243281114,0.15142777750457667,3,False,546947.3957872391,546947.3957872391,False,False,0.20350443098676804,4819135493.317535,4819682440.713323
2025-09-19,South Delhi,32000000.0,41.40815195811569,15.159360613364397,79.7229703646913,4820252693.101643,9,25,3,2025,4820277595.389743,4820302807.177228,4819607709.606098,41.550171111971174,4820327399.965944,53795.089373005656,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203,3,False,496288.46563339233,496288.46563339233,False,False,0.18465560414388954,4819477488.64629,4819973777.111923
2025-09-20,South Delhi,32000000.0,41.26613280426021,15.1127349634379,80.00540444063918,4820227790.813542,9,26,4,2025,4820252693.101643,4820402106.830246,4819707009.259117,41.40815195811569,4820302497.677844,53795.08937894704,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8486442574947509,0.5289640103269624,3,False,379879.4966278076,379879.4966278076,False,False,0.14134295436860278,4819885234.013896,4820265113.510524
2025-09-21,South Delhi,32000000.0,41.12411365040473,15.066109313511403,80.28783851658704,4820202888.525441,9,27,5,2025,4820227790.813542,4820377204.542146,4819806308.912135,41.26613280426021,4820277595.389743,53795.089384649305,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865,3,False,280498.6333255768,280498.6333255768,False,False,0.10436600522674873,4820427821.52222,4820708320.155545
2025-09-22,South Delhi,32000000.0,40.982094496549244,15.019483663584905,80.57027259253492,4820177986.237341,9,28,6,2025,4820202888.525441,4820352302.254045,4819905608.565154,41.12411365040473,4820252693.101643,53795.089390241206,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.5712682150947924,0.8207634412072763,3,False,323671.5948753357,323671.5948753357,False,False,0.1204295042796174,4820827855.205691,4821151526.800567
2025-09-23,South Delhi,32000000.0,40.840075342693765,14.972858013658408,80.8527066684828,4820153083.949241,9,29,0,2025,4820177986.237341,4820327399.965944,4820004908.218172,40.982094496549244,4820227790.813542,53795.0893958331,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.3943558551133187,0.9189578116202306,3,False,379935.00475883484,379935.00475883484,False,False,0.14136360745280585,4821214798.440829,4821594733.445588
2025-09-24,South Delhi,32000000.0,40.69805618883828,14.926232363731911,81.13514074443067,4820128181.66114,9,30,1,2025,4820153083.949241,4820302497.677844,4820104207.871191,40.840075342693765,4820202888.525442,53795.08940142499,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.20129852008866114,0.9795299412524943,3,False,-704376.610531807,704376.610531807,False,False,0.26207961209933983,4821560249.216507,4820855872.605975
2025-09-25,South Delhi,32000000.0,40.5560370349828,14.879606713805414,81.41757482037853,4820103279.373039,10,1,2,2025,4820128181.66114,4820277595.389743,4820203507.524209,40.69805618883828,4820177986.237341,53795.08940736638,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945,3,False,-1193118.0749225616,1193118.0749225616,False,False,0.4439271798481958,4821310129.841285,4820117011.766362
2025-09-26,South Delhi,32000000.0,40.41401788112732,14.832981063878917,81.70000889632641,4820078377.084939,10,2,3,2025,4820103279.373039,4820252693.101643,4820302807.177228,40.5560370349828,4820153083.949241,53795.08941295828,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.39435585511331855,0.9189578116202306,3,False,-958032.8533716202,958032.8533716202,False,False,0.3564582850082017,4820336183.911656,4819378151.058285
2025-09-27,South Delhi,32000000.0,40.271998727271836,14.786355413952421,81.98244297227428,4820053474.796839,10,3,4,2025,4820078377.084939,4820227790.813542,4820402106.830246,40.41401788112732,4820128181.6611395,53795.089418550175,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,3,False,-570296.983168602,570296.983168602,False,False,0.21219218511160623,4819209587.20184,4818639290.218672
2025-09-28,South Delhi,32000000.0,40.12997957341636,14.739729764025924,82.26487704822216,4820028572.508738,10,4,5,2025,4820053474.796839,4820202888.525441,4820377204.542146,40.271998727271836,4820103279.37304,53795.08942449157,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866,3,False,-227199.09209918976,227199.09209918976,False,False,0.08453467794979976,4818127628.5657,4817900429.4736
2025-09-29,South Delhi,32000000.0,39.98796041956087,14.693104114099427,82.54731112417004,4820003670.220637,10,5,6,2025,4820028572.508738,4820177986.237341,4820352302.254045,40.12997957341636,4820078377.084939,53795.08943008346,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,3,False,-75939.33235836029,75939.33235836029,False,False,0.028254985287679713,4817218254.442497,4817142315.110139
2025-09-30,South Delhi,32000000.0,39.84594126570539,14.64647846417293,82.8297452001179,4819978767.932537,10,6,0,2025,4820003670.220637,4820153083.949241,4820327399.965944,39.98796041956087,4820053474.796838,53795.089435675356,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.9377521321470804,0.3473052528448203,3,False,-1650564.9560756683,1650564.9560756683,False,False,0.6141308739744722,4818034765.797296,4816384200.84122
2025-10-01,South Delhi,32000000.0,39.703922111849906,14.599852814246432,83.11217927606577,4819953865.644436,10,7,1,2025,4819978767.932537,4820128181.66114,4820302497.677844,39.84594126570539,4820028572.508738,53795.08944137762,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,3,False,-3056888.8414258957,3056888.8414258957,True,True,1.1373862076238295,4818076003.603339,4815019114.761913
2025-10-02,South Delhi,32000000.0,39.56190295799443,14.553227164319935,83.39461335201365,4819928963.356336,10,8,2,2025,4819953865.644436,4820103279.373039,4820277595.389743,39.703922111849906,4820003670.220637,53795.08944696951,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264,3,False,1746332.891152382,1746332.891152382,False,False,0.6497635495931446,4814704846.928416,4816451179.819569
2025-10-03,South Delhi,32000000.0,27.858584802051354,8.93970775358746,85.53429651686466,4819394161.343738,10,9,3,2025,4819928963.356336,4820078377.084939,4820252693.101643,39.56190295799443,4819905925.114752,229639.09556766404,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204,3,False,2218573.593524933,2218573.593524933,False,False,0.8254716271255249,4815664671.168604,4817883244.762129
2025-10-04,South Delhi,32000000.0,16.15526664610828,3.326188342854982,87.67397968171566,4818859359.33114,10,10,4,2025,4819394161.343738,4820053474.796839,4820227790.813542,27.858584802051354,4819735337.19108,444640.6860464936,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344,3,False,1657749.4280586243,1657749.4280586243,False,False,0.6168040229721512,4817657560.243747,4819315309.671805
2025-10-05,South Delhi,32000000.0,16.95626480965181,4.303548228600592,86.74364626416336,4818731947.766156,10,11,5,2025,4818859359.33114,4820028572.508738,4820202888.525441,16.15526664610828,4819550105.084997,557802.0695569245,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626,3,False,-6995653.117416382,6995653.117416382,True,True,2.6028945708600193,4818914212.060567,4811918558.9431505
2025-10-06,South Delhi,32000000.0,17.757262973195342,5.280908114346203,85.81331284661104,4818604536.201172,10,12,6,2025,4818731947.766156,4820003670.220637,4820177986.237341,16.95626480965181,4819350228.796502,615844.1847998642,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,3,False,-3758182.481693268,3758182.481693268,True,True,1.3983187293187807,4816707449.54832,4812949267.066627
2025-10-07,South Delhi,32000000.0,18.55826113673887,6.258268000091813,84.88297942905874,4818477124.6361885,10,13,0,2025,4818604536.201172,4819978767.932537,4820153083.949241,17.757262973195342,4819135708.325595,621919.1482690087,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.48530196253108104,-0.8743466161445821,3,False,-133139.5406036377,133139.5406036377,False,False,0.049537645962067375,4814113114.993778,4813979975.453175
2025-10-08,South Delhi,32000000.0,19.3592593002824,7.235627885837424,83.95264601150642,4818349713.071205,10,14,1,2025,4818477124.6361885,4819953865.644436,4820128181.66114,18.55826113673887,4818906543.6722765,562952.4306676851,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488,3,False,-595984.7519159317,595984.7519159317,False,False,0.2217499137021607,4815606668.591639,4815010683.839723
2025-10-09,South Delhi,32000000.0,20.160257463825932,8.212987771583034,83.02231259395411,4818222301.506222,10,15,2,2025,4818349713.071205,4819928963.356336,4820103279.373039,19.3592593002824,4818662734.836546,389066.98823256063,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895,3,False,97683.78769493103,97683.78769493103,False,False,0.03634551290417351,4815943708.175504,4816041391.963199
2025-10-10,South Delhi,32000000.0,20.96125562736946,9.190347657328644,82.09197917640181,4818094889.941237,10,16,3,2025,4818222301.506222,4819394161.343738,4820078377.084939,20.160257463825932,4818477124.636189,275240.43803783477,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952,3,False,886083.5296535492,886083.5296535492,False,False,0.32968787473491734,4816186016.688558,4817072100.218211
2025-10-11,South Delhi,32000000.0,21.762253790912993,10.167707543074254,81.16164575884949,4817967478.376254,10,17,4,2025,4818094889.941237,4818859359.33114,4820053474.796839,20.96125562736946,4818349713.071205,275240.4380430588,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488,3,False,585775.9253358841,585775.9253358841,False,False,0.21795148361506814,4816401828.092745,4816987604.018081
2025-10-12,South Delhi,32000000.0,22.563251954456522,11.145067428819864,80.23131234129718,4817840066.811271,10,18,5,2025,4817967478.376254,4818731947.766156,4820028572.508738,21.762253790912993,4818222301.506221,275240.43804828275,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822,3,False,79718.42325305939,79718.42325305939,False,False,0.029661083475725897,4816823389.4604645,4816903107.883718
2025-10-13,South Delhi,32000000.0,23.36425011800005,12.122427314565476,79.30097892374486,4817712655.246287,10,19,6,2025,4817840066.811271,4818604536.201172,4820003670.220637,22.563251954456522,4818094889.941237,275240.4380537459,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,3,False,-1053586.6809587479,1053586.6809587479,False,False,0.3920112969824839,4817872198.430314,4816818611.749355
2025-10-14,South Delhi,32000000.0,24.165248281543583,13.099787200311086,78.37064550619256,4817585243.681303,10,20,0,2025,4817712655.246287,4818477124.6361885,4819978767.932537,23.36425011800005,4817967478.376254,275240.43805944815,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.7907757369376986,-0.6121059825476627,3,False,-473681.79276371,473681.79276371,False,False,0.17624426854875982,4817207797.473524,4816734115.68076
2025-10-15,South Delhi,32000000.0,24.966246445087112,14.077147086056696,77.44031208864025,4817457832.11632,10,21,1,2025,4817585243.681303,4818349713.071205,4819953865.644436,24.165248281543583,4817840066.811271,275240.4380651504,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423,3,False,-428193.27401542664,428193.27401542664,False,False,0.1593192128750304,4817077812.688877,4816649619.414862
2025-10-16,South Delhi,32000000.0,25.76724460863064,15.054506971802306,76.50997867108794,4817330420.551336,10,22,2,2025,4817457832.11632,4818222301.506222,4819928963.356336,24.966246445087112,4817712655.246286,275240.4380708526,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9680771188662041,-0.2506525322587213,3,False,-169580.23399829865,169580.23399829865,False,False,0.06309624891211871,4816734703.514498,4816565123.280499
2025-10-17,South Delhi,32000000.0,26.568242772174173,16.031866857547918,75.57964525353563,4817203008.986353,10,23,3,2025,4817330420.551336,4818094889.941237,4819394161.343738,25.76724460863064,4817585243.681303,275240.43807679403,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871355,3,False,-87113.96095752716,87113.96095752716,False,False,0.03241276435761888,4816567741.107094,4816480627.146136
2025-10-18,South Delhi,32000000.0,27.369240935717702,17.009226743293528,74.64931183598331,4817075597.421369,10,24,4,2025,4817203008.986353,4817967478.376254,4818859359.33114,26.568242772174173,4817457832.11632,275240.4380829745,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9884683243281114,0.15142777750457667,3,False,-153172.7144613266,153172.7144613266,False,False,0.05699145171773799,4816549303.726235,4816396131.011774
2025-10-19,South Delhi,32000000.0,28.17023909926123,17.986586629039138,73.718978418431,4816948185.856385,10,25,5,2025,4817075597.421369,4817840066.811271,4818731947.766156,27.369240935717702,4817330420.551336,275240.43808915507,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9377521321470804,0.3473052528448203,3,False,-436810.97712135315,436810.97712135315,False,False,0.1625256286665532,4816748445.854532,4816311634.877411
2025-10-20,South Delhi,32000000.0,28.778737928057687,10.871753410458561,77.7683505978118,4817305687.675198,10,26,6,2025,4816948185.856385,4817712655.246287,4818604536.201172,28.17023909926123,4817272282.326895,218094.6941566956,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8486442574947509,0.5289640103269624,3,False,-625940.333029747,625940.333029747,False,False,0.23289558060979934,4816853079.076078,4816227138.743049
2025-10-21,South Delhi,32000000.0,29.387236756854143,3.756920191877984,81.81772277719259,4817663189.494011,10,27,0,2025,4817305687.675198,4817585243.681303,4818477124.6361885,28.778737928057687,4817283417.442995,237833.07941691732,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.72479278722912,0.6889669190756865,3,False,-392065.2413492203,392065.2413492203,False,False,0.1458769425816955,4816534707.850035,4816142642.6086855
2025-10-22,South Delhi,32000000.0,26.747243187916258,5.122071463748112,80.30012320987053,4818513839.356542,10,28,1,2025,4817663189.494011,4817457832.11632,4818349713.071205,29.387236756854143,4817434275.620171,526560.8103035504,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5712682150947924,0.8207634412072763,3,False,67357.9331483841,67357.9331483841,False,False,0.02506207720045329,4816365563.394324,4816432921.327473
2025-10-23,South Delhi,32000000.0,27.7596505186057,6.9349506833360195,80.24658260651636,4818443496.501271,10,29,2,2025,4818513839.356542,4817330420.551336,4818222301.506222,26.747243187916258,4817593286.4701605,644767.0742580238,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.3943558551133187,0.9189578116202306,3,False,1078288.3253974915,1078288.3253974915,False,False,0.40120211521228566,4815111068.05853,4816189356.383927
2025-10-24,South Delhi,32000000.0,28.772057849295145,8.747829902923927,80.19304200316218,4818373153.646002,10,30,3,2025,4818443496.501271,4817203008.986353,4818094889.941237,27.7596505186057,4817760449.992968,677571.4321926509,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.20129852008866114,0.9795299412524943,3,False,-518972.21851444244,518972.21851444244,False,False,0.19309561914031942,4816464763.790433,4815945791.5719185
2025-10-25,South Delhi,32000000.0,29.784465179984586,10.560709122511835,80.139501399808,4818302810.790731,10,31,4,2025,4818373153.646002,4817075597.421369,4817967478.376254,28.772057849295145,4817935766.188592,627773.8559521242,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,3,False,-1323713.251707077,1323713.251707077,False,False,0.4925181363932882,4817025940.011617,4815702226.75991
2025-10-26,South Delhi,32000000.0,30.796872510674028,12.37358834209974,80.08596079645382,4818232467.935462,11,1,5,2025,4818302810.790731,4816948185.856385,4817840066.811271,29.784465179984586,4818119235.057031,454915.9848260211,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945,3,False,-1882435.8688116074,1882435.8688116074,False,False,0.7004038108641203,4817341097.685176,4815458661.816364
2025-10-27,South Delhi,32000000.0,31.80927984136347,14.186467561687648,80.03242019309963,4818162125.080192,11,2,6,2025,4818232467.935462,4817305687.675198,4817712655.246287,30.796872510674028,4818241583.257745,281924.32659453916,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,3,False,-1717814.8654022217,1717814.8654022217,False,False,0.6391527584131279,4817506231.809957,4815788416.944554
2025-10-28,South Delhi,32000000.0,32.82168717205292,15.999346781275555,79.97887958974545,4818091782.224922,11,3,0,2025,4818162125.080192,4817663189.494011,4817585243.681303,31.80927984136347,4818302810.790732,151957.93468555936,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.5712682150947923,0.8207634412072763,3,False,-627074.4351758957,627074.4351758957,False,False,0.23331754954814793,4816745246.376385,4816118171.941209
2025-10-29,South Delhi,32000000.0,33.83409450274236,17.81222600086346,79.92533898639127,4818021439.369652,11,4,1,2025,4818091782.224922,4818513839.356542,4817457832.11632,32.82168717205292,4818232467.935462,151957.93469150073,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,3,False,-378755.588511467,378755.588511467,False,False,0.14092477835486,4816826682.526374,4816447926.937862
2025-10-30,South Delhi,32000000.0,34.8465018334318,19.62510522045137,79.87179838303709,4817951096.514382,11,5,2,2025,4818021439.369652,4818443496.501271,4817330420.551336,33.83409450274236,4818162125.080192,151957.934697203,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,3,False,-208075.64899253845,208075.64899253845,False,False,0.07741935856460469,4816985757.583509,4816777681.934517
2025-10-31,South Delhi,32000000.0,35.85890916412124,21.43798444003928,79.81825777968291,4817880753.659112,11,6,3,2025,4817951096.514382,4818373153.646002,4817203008.986353,34.8465018334318,4818091782.224922,151957.93470266613,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203,3,False,-175949.85779953003,175949.85779953003,False,False,0.06546621479412759,4817283386.788971,4817107436.931171
2025-11-01,South Delhi,32000000.0,32.79862685905459,14.483283492830871,74.58746400375657,4816773526.208085,11,7,4,2025,4817880753.659112,4818302810.790731,4817075597.421369,35.85890916412124,4817873312.99883,499618.44352095836,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,3,False,-169920.02399730682,169920.02399730682,False,False,0.06322267564151857,4817607111.984707,4817437191.96071
2025-11-02,South Delhi,32000000.0,29.73834455398795,7.528582545622465,69.35667022783021,4815666298.757058,11,8,5,2025,4816773526.208085,4818232467.935462,4816948185.856385,32.79862685905459,4817506717.401915,939759.2606460123,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264,3,False,-201574.59620952606,201574.59620952606,False,False,0.07500049148961357,4817968521.545352,4817766946.949142
2025-11-03,South Delhi,32000000.0,29.80616006403131,7.490285829221854,68.81984212797765,4815406159.804851,11,9,6,2025,4815666298.757058,4818162125.080192,4817305687.675198,29.73834455398795,4817113008.076865,1168804.130532503,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,3,False,-181413.16667175293,181413.16667175293,False,False,0.06749896524126414,4818278115.120689,4818096701.954018
